467381025,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
260573841,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree
613582740,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,Ni d'accord ni en désaccord
342850761,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
154238607,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree or disagree
231478065,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,Tout à fait d'accord,Ni d'accord ni en désaccord
416275380,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
251347680,EN-US,Strongly agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
153270684,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
723618540,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,En desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
517680243,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
328540167,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,D'accord
031486527,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
516084273,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
530426178,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
246801753,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
250683714,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree
807241653,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,Tout à fait d'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
317650842,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
032867514,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
812734065,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
705142368,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
715460283,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
213457806,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,Tout à fait d'accord,Ni d'accord ni en désaccord
204136785,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
673182540,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree or disagree
075183624,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
740538126,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
765134208,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree
864572103,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,Tout à fait d'accord,Ni d'accord ni en désaccord
618275340,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
301425786,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree
754021368,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
203618745,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
152374806,EN-US,Strongly agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
746051382,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
452318706,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
517284306,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree
264751038,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
324086751,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
546028371,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree or disagree
812345076,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
075486123,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
586702143,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree
836105724,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
317204856,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
324516087,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree
823756014,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
380215647,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
410357826,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree
654318720,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord
130572864,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
631248750,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
473258610,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
478530126,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
503847612,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
420635187,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
683520147,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
057816243,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
320158674,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
248175360,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo
702853641,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
023465871,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,D'accord
601435278,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
086415732,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree
534678210,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,Tout à fait d'accord,Ni d'accord ni en désaccord
308541267,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Ni de acuerdo ni en desacuerdo
467812350,EN-US,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree or disagree
371026845,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,Tout à fait d'accord,Ni d'accord ni en désaccord
320514678,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
358471062,EN-US,Agree,Strongly agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree or disagree
572104836,FR-CA,Tout à fait d'accord,Tout à fait d'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord,D'accord,Tout à fait d'accord,D'accord,Ni d'accord ni en désaccord
032654178,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
057184362,EN-US,Agree,Agree,Agree,Agree,Neither agree or disagree,Agree,Agree,Agree,Neither agree nor disagree
308521746,FR-CA,Tout à fait d'accord,Tout à fait d'accord,D'accord,D'accord,Ni d'accord ni en désaccord,D'accord,D'accord,D'accord,D'accord
674582013,ES-US,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,De acuerdo,Ni de acuerdo ni en desacuerdo,De acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,En desacuerdo
